,type,numNodes,numEdges,sampnodes,sampedges,Samplingrate,ActualDensity,SampledDensity,ActualCommunitysize,SampledCommunitysize,actualmodularity,sampledmodularity,Lcommsize_act1,Lcommsize_samp1,Lcommsize_act2,Lcommsize_samp2,Lcommsize_act3,Lcommsize_samp3,Clustcoeff_act,Clustcoeff_samp,diameter_act,diameter_samp,ks_deg,pval_deg,ks_cc,pval_cc,ks_pg,pval_pg
887,RE,4000,1199700,4000,1079730,0.9,893.153417,804.0487465,5,6,0.24032031,0.240800425,1002,1002,1000,1002,1000,1001,0.373135009,0.356720569,4,4,0.04075,0.002608179,0.0555,8.91E-06,0.0045,1
888,RE,4000,1199700,4000,1079730,0.9,893.153417,803.7364017,5,5,0.24032031,0.240315035,1002,1003,1000,1001,1000,1001,0.373135009,0.356602687,4,4,0.04175,0.001875082,0.05625,6.38E-06,0.00325,1
889,RE,4000,1199700,4000,1079730,0.9,893.153417,804.1092437,5,6,0.24032031,0.240191221,1002,1004,1000,1001,1000,999,0.373135009,0.356656407,4,4,0.0415,0.002037865,0.06125,6.08E-07,0.004,1
890,RE,4000,1199700,4000,1079730,0.9,893.153417,803.749124,5,6,0.24032031,0.240463749,1002,1002,1000,1002,1000,1000,0.373135009,0.356655753,4,4,0.0415,0.002037865,0.05725,4.05E-06,0.0045,1
891,RE,4000,1199700,4000,1079730,0.9,893.153417,803.8784067,5,5,0.24032031,0.240427464,1002,1002,1000,1001,1000,1000,0.373135009,0.356754417,4,4,0.04225,0.001585108,0.05425,1.54E-05,0.0035,1
892,RE,4000,1199700,4000,1079730,0.9,893.153417,803.9567341,5,5,0.24032031,0.240367681,1002,1001,1000,1001,1000,1000,0.373135009,0.356735955,4,4,0.04175,0.001875082,0.05975,1.26E-06,0.0035,1
893,RE,4000,1199700,4000,1079730,0.9,893.153417,803.6103352,5,5,0.24032031,0.240544528,1002,1001,1000,1001,1000,1000,0.373135009,0.356520089,4,4,0.04125,0.002213672,0.05575,7.98E-06,0.0035,1
894,RE,4000,1199700,4000,1079730,0.9,893.153417,803.7361111,5,5,0.24032031,0.240473941,1002,1003,1000,1002,1000,1000,0.373135009,0.356527827,4,4,0.0415,0.002037865,0.061,6.87E-07,0.0035,1
895,RE,4000,1199700,4000,1079730,0.9,893.153417,803.4467787,5,5,0.24032031,0.240535587,1002,1001,1000,1001,1000,1001,0.373135009,0.356425221,4,4,0.04075,0.002608179,0.0595,1.42E-06,0.004,1
896,RE,4000,1199700,4000,1079730,0.9,893.153417,804.0909091,5,5,0.24032031,0.240363151,1002,1003,1000,1002,1000,1000,0.373135009,0.35646323,4,4,0.04175,0.001875082,0.059,1.79E-06,0.00375,1
897,RE,4000,1199700,4000,1079730,0.9,893.153417,804.122191,5,5,0.24032031,0.239997432,1002,1004,1000,1001,1000,1000,0.373135009,0.356742205,4,4,0.0415,0.002037865,0.057,4.54E-06,0.00375,1
898,RE,4000,1199700,4000,1079730,0.9,893.153417,804.0712291,5,6,0.24032031,0.240369275,1002,1002,1000,1001,1000,999,0.373135009,0.356788092,4,4,0.04125,0.002213672,0.062,4.20E-07,0.0035,1
899,RE,4000,1199700,4000,1079730,0.9,893.153417,804.2559441,5,7,0.24032031,0.240130067,1002,1003,1000,1001,1000,1000,0.373135009,0.356567125,4,4,0.0415,0.002037865,0.059,1.79E-06,0.004,1
900,RE,4000,1199700,4000,1079730,0.9,893.153417,803.9637883,5,5,0.24032031,0.240395561,1002,1002,1000,1002,1000,1000,0.373135009,0.35681269,4,4,0.04125,0.002213672,0.0595,1.42E-06,0.0045,1
901,RE,4000,1199700,4000,1079730,0.9,893.153417,803.9538462,5,5,0.24032031,0.240573868,1002,1002,1000,1001,1000,1001,0.373135009,0.356726504,4,4,0.04125,0.002213672,0.0565,5.70E-06,0.00425,1
902,RE,4500,1518412,4446,151841,0.099999868,1034.880099,104.1555694,14,234,0.235619128,0.229789779,1127,1128,1127,1102,1124,1098,0.386226197,0.061949567,5,6,0.668550607,0,0.973932267,0,0.013470085,0.811826295
903,RE,4500,1518412,4455,151841,0.099999868,1034.880099,104.43375,14,246,0.235619128,0.227955163,1127,1126,1127,1103,1124,1069,0.386226197,0.06263296,5,6,0.668199776,0,0.971175482,0,0.011921437,0.908005177
904,RE,4500,1518412,4454,151841,0.099999868,1034.880099,104.6214689,14,233,0.235619128,0.2303617,1127,1135,1127,1086,1124,1079,0.386226197,0.062294057,5,6,0.667300005,0,0.972294834,0,0.010365215,0.969754646
905,RE,4500,1518412,4453,151841,0.099999868,1034.880099,104.4654956,14,239,0.235619128,0.229346052,1127,1141,1127,1085,1124,1082,0.386226197,0.061808744,5,6,0.671071787,0,0.97266574,0,0.013819348,0.786125108
906,RE,4500,1518412,4447,151841,0.099999868,1034.880099,104.2285714,14,251,0.235619128,0.230887324,1127,1131,1127,1100,1124,1046,0.386226197,0.062094719,5,6,0.666665667,0,0.970308279,0,0.014185543,0.758996318
907,RE,4500,1518412,4445,151841,0.099999868,1034.880099,104.4636766,14,254,0.235619128,0.229619518,1127,1134,1127,1089,1124,1030,0.386226197,0.06213804,5,6,0.669718035,0,0.972386429,0,0.015930759,0.621554625
908,RE,4500,1518412,4458,151841,0.099999868,1034.880099,104.1821608,14,255,0.235619128,0.230252624,1127,1138,1127,1080,1124,1069,0.386226197,0.061999753,5,6,0.668422312,0,0.971204067,0,0.011181995,0.942181908
909,RE,4500,1518412,4448,151841,0.099999868,1034.880099,104.3888537,14,238,0.235619128,0.229168504,1127,1145,1127,1072,1124,1062,0.386226197,0.062167967,5,6,0.670863309,0,0.971049584,0,0.013272582,0.825560896
910,RE,4500,1518412,4452,151841,0.099999868,1034.880099,104.7471555,14,235,0.235619128,0.22838223,1127,1131,1127,1098,1124,1076,0.386226197,0.062095587,5,6,0.67104702,0,0.973326951,0,0.011471698,0.929968409
911,RE,4500,1518412,4458,151841,0.099999868,1034.880099,104.0714286,14,242,0.235619128,0.232302934,1127,1135,1127,1075,1124,1066,0.386226197,0.061964877,5,6,0.670474652,0,0.972554658,0,0.011888739,0.909597657
912,RE,4500,1518412,4450,151841,0.099999868,1034.880099,104.4074766,14,248,0.235619128,0.228897274,1127,1139,1127,1076,1124,1051,0.386226197,0.062451456,5,6,0.669036205,0,0.972757612,0,0.012459426,0.878063366
913,RE,4500,1518412,4445,151841,0.099999868,1034.880099,103.988764,14,224,0.235619128,0.228440285,1127,1136,1127,1082,1124,1081,0.386226197,0.061820736,5,5,0.669981502,0,0.9726219,0,0.016107987,0.607482552
914,RE,4500,1518412,4452,151841,0.099999868,1034.880099,104.3864492,14,254,0.235619128,0.229603454,1127,1154,1127,1068,1124,1067,0.386226197,0.062051203,5,5,0.670815214,0,0.97048774,0,0.013442947,0.813426594
915,RE,4500,1518412,4445,151841,0.099999868,1034.880099,104.4,14,253,0.235619128,0.229832709,1127,1155,1127,1058,1124,1041,0.386226197,0.062280715,5,5,0.670264217,0,0.96882581,0,0.013482815,0.810976353
916,RE,4500,1518412,4455,151841,0.099999868,1034.880099,104.0163112,14,241,0.235619128,0.228367001,1127,1151,1127,1067,1124,1065,0.386226197,0.061658981,5,7,0.669530864,0,0.972499456,0,0.013371493,0.818303257
917,RE,4500,1518412,4447,151841,0.099999868,1034.880099,104.1798876,14,257,0.235619128,0.226250768,1127,1151,1127,1083,1124,1044,0.386226197,0.062083475,5,6,0.671837693,0,0.970779606,0,0.014822577,0.709551538
918,RE,4500,1518412,4455,151841,0.099999868,1034.880099,104.3312732,14,248,0.235619128,0.229126334,1127,1135,1127,1065,1124,1064,0.386226197,0.061726549,5,7,0.671804714,0,0.973723528,0,0.015319865,0.669556309
919,RE,4500,1518412,4446,151841,0.099999868,1034.880099,104.1909548,14,240,0.235619128,0.231045663,1127,1134,1127,1091,1124,1058,0.386226197,0.061653009,5,6,0.672539811,0,0.973037657,0,0.016215924,0.598866004
920,RE,4500,1518412,4448,151841,0.099999868,1034.880099,103.9852217,14,220,0.235619128,0.231449485,1127,1150,1127,1091,1124,1040,0.386226197,0.061863153,5,7,0.667848321,0,0.974892948,0,0.013423261,0.815032662
921,RE,4500,1518412,4442,151841,0.099999868,1034.880099,104.6313776,14,226,0.235619128,0.229262292,1127,1153,1127,1076,1124,1052,0.386226197,0.062096029,5,6,0.669068588,0,0.969439727,0,0.014757417,0.71500771
922,RE,4500,1518412,4483,303682,0.199999737,1034.880099,207.5768293,14,127,0.235619128,0.234809726,1127,1132,1127,1113,1124,1108,0.386226197,0.118321938,5,5,0.510656059,0,0.899202101,0,0.009446898,0.988121237
923,RE,4500,1518412,4479,303682,0.199999737,1034.880099,207.9620493,14,122,0.235619128,0.233411819,1127,1130,1127,1117,1124,1090,0.386226197,0.118961799,5,5,0.506645382,0,0.897046976,0,0.008691523,0.995785189
924,RE,4500,1518412,4481,303682,0.199999737,1034.880099,207.5548667,14,118,0.235619128,0.233685613,1127,1132,1127,1119,1124,1110,0.386226197,0.118568118,5,5,0.512644697,0,0.898488105,0,0.00927903,0.990353183
925,RE,4500,1518412,4480,303682,0.199999737,1034.880099,207.6704403,14,133,0.235619128,0.235405982,1127,1141,1127,1118,1124,1088,0.386226197,0.118636962,5,5,0.508849206,0,0.899111298,0,0.009135913,0.991995693
926,RE,4500,1518412,4477,303682,0.199999737,1034.880099,207.7573483,14,119,0.235619128,0.234895691,1127,1141,1127,1108,1124,1104,0.386226197,0.118786929,5,5,0.508302087,0,0.898855155,0,0.009270692,0.990479909
927,RE,4500,1518412,4482,303682,0.199999737,1034.880099,207.6455542,14,128,0.235619128,0.234065831,1127,1132,1127,1119,1124,1095,0.386226197,0.118631801,5,6,0.510400714,0,0.895248831,0,0.007214636,0.999808961
928,RE,4500,1518412,4484,303682,0.199999737,1034.880099,208.2680025,14,127,0.235619128,0.237183616,1127,1138,1127,1105,1124,1102,0.386226197,0.118749365,5,6,0.509117058,0,0.896204388,0,0.005638022,0.999999707
929,RE,4500,1518412,4486,303682,0.199999737,1034.880099,207.2708988,14,125,0.235619128,0.2338534,1127,1145,1127,1112,1124,1103,0.386226197,0.118106969,5,5,0.509822757,0,0.899734173,0,0.008240055,0.998028443
930,RE,4500,1518412,4487,303682,0.199999737,1034.880099,207.5805849,14,138,0.235619128,0.235776171,1127,1140,1127,1109,1124,1097,0.386226197,0.118289703,5,5,0.507831414,0,0.89774278,0,0.010308249,0.970766414
931,RE,4500,1518412,4476,303682,0.199999737,1034.880099,207.4570192,14,131,0.235619128,0.233824253,1127,1136,1127,1105,1124,1089,0.386226197,0.118598082,5,5,0.508975276,0,0.898889512,0,0.009401847,0.988799912
932,RE,4500,1518412,4486,303682,0.199999737,1034.880099,207.6608696,14,124,0.235619128,0.233337536,1127,1141,1127,1106,1124,1094,0.386226197,0.118673697,5,5,0.50847486,0,0.898271698,0,0.007386734,0.999695312
933,RE,4500,1518412,4484,303682,0.199999737,1034.880099,207.9161452,14,131,0.235619128,0.23449555,1127,1133,1127,1109,1124,1097,0.386226197,0.118815775,5,5,0.508617901,0,0.894164526,0,0.006335415,0.99999049
934,RE,4500,1518412,4487,303682,0.199999737,1034.880099,207.3628429,14,126,0.235619128,0.234958604,1127,1132,1127,1116,1124,1105,0.386226197,0.118197558,5,5,0.510510314,0,0.896981935,0,0.009530396,0.986857919
935,RE,4500,1518412,4480,303682,0.199999737,1034.880099,208.1384425,14,127,0.235619128,0.232734352,1127,1133,1127,1117,1124,1107,0.386226197,0.118314829,5,5,0.509204365,0,0.901489582,0,0.006975198,0.999905678
936,RE,4500,1518412,4479,303682,0.199999737,1034.880099,207.8331258,14,124,0.235619128,0.234944031,1127,1125,1127,1121,1124,1105,0.386226197,0.118692661,5,5,0.508799881,0,0.895495567,0,0.008409913,0.997345788
937,RE,4500,1518412,4485,303682,0.199999737,1034.880099,207.0611489,14,126,0.235619128,0.23445864,1127,1130,1127,1113,1124,1110,0.386226197,0.118445286,5,5,0.509321442,0,0.895552695,0,0.010435526,0.96730191
938,RE,4500,1518412,4478,303682,0.199999737,1034.880099,207.6490798,14,107,0.235619128,0.234737456,1127,1147,1127,1121,1124,1091,0.386226197,0.118233899,5,5,0.508774354,0,0.899130037,0,0.0087682,0.995261293
939,RE,4500,1518412,4477,303682,0.199999737,1034.880099,207.5098522,14,105,0.235619128,0.236546949,1127,1129,1127,1118,1124,1116,0.386226197,0.118032213,5,5,0.511111061,0,0.896217874,0,0.009914278,0.980119426
940,RE,4500,1518412,4480,303682,0.199999737,1034.880099,207.5021565,14,122,0.235619128,0.236206189,1127,1135,1127,1122,1124,1099,0.386226197,0.118258404,5,5,0.509953373,0,0.896881053,0,0.009355159,0.989395767
941,RE,4500,1518412,4487,303682,0.199999737,1034.880099,207.6313194,14,142,0.235619128,0.233919904,1127,1140,1127,1104,1124,1092,0.386226197,0.118287221,5,6,0.508335091,0,0.89520477,0,0.009526533,0.986916906
942,RE,4500,1518412,4489,455523,0.299999605,1034.880099,311.6728395,14,84,0.235619128,0.234083027,1127,1135,1127,1119,1124,1114,0.386226197,0.170318782,5,6,0.395807827,0,0.751367131,0,0.008065444,0.998582483
943,RE,4500,1518412,4494,455523,0.299999605,1034.880099,311.2455385,14,98,0.235619128,0.235542476,1127,1130,1127,1122,1124,1100,0.386226197,0.169697453,5,5,0.395541611,0,0.742797913,0,0.004995105,0.999999997
944,RE,4500,1518412,4486,455523,0.299999605,1034.880099,311.2263323,14,71,0.235619128,0.235298306,1127,1127,1127,1121,1124,1113,0.386226197,0.169434006,5,5,0.393285382,0,0.748272601,0,0.006224303,0.999994069
945,RE,4500,1518412,4491,455523,0.299999605,1034.880099,311.0405405,14,94,0.235619128,0.235520825,1127,1130,1127,1117,1124,1115,0.386226197,0.169805281,5,5,0.39455177,0,0.746211597,0,0.007229125,0.999799103
946,RE,4500,1518412,4487,455523,0.299999605,1034.880099,310.716141,14,81,0.235619128,0.234228343,1127,1132,1127,1123,1124,1114,0.386226197,0.169407983,5,5,0.396400862,0,0.74573838,0,0.007188124,0.999821639
947,RE,4500,1518412,4483,455523,0.299999605,1034.880099,311.3743842,14,76,0.235619128,0.235760599,1127,1133,1127,1117,1124,1104,0.386226197,0.169541819,5,5,0.396442858,0,0.751062607,0,0.007195975,0.999818477
948,RE,4500,1518412,4488,455523,0.299999605,1034.880099,310.865598,14,76,0.235619128,0.235108912,1127,1134,1127,1121,1124,1114,0.386226197,0.169014962,5,5,0.396663696,0,0.749129994,0,0.008258467,0.997957244
949,RE,4500,1518412,4493,455523,0.299999605,1034.880099,310.333537,14,76,0.235619128,0.2362414,1127,1128,1127,1118,1124,1113,0.386226197,0.169055286,5,5,0.395947325,0,0.751444154,0,0.00743428,0.999653265
950,RE,4500,1518412,4489,455523,0.299999605,1034.880099,311.2937576,14,73,0.235619128,0.235214755,1127,1134,1127,1118,1124,1115,0.386226197,0.169448642,5,5,0.39712319,0,0.747993255,0,0.007574961,0.999511602
951,RE,4500,1518412,4492,455523,0.299999605,1034.880099,311.3222632,14,99,0.235619128,0.235226899,1127,1131,1127,1117,1124,1114,0.386226197,0.169640358,5,5,0.397258336,0,0.748497508,0,0.005836945,0.999999085
952,RE,4500,1518412,4495,455523,0.299999605,1034.880099,311.7066501,14,94,0.235619128,0.236671314,1127,1132,1127,1113,1124,1107,0.386226197,0.169868222,5,5,0.396035101,0,0.749519322,0,0.00695909,0.999908639
953,RE,4500,1518412,4493,455523,0.299999605,1034.880099,310.7616099,14,83,0.235619128,0.235006541,1127,1127,1127,1122,1124,1115,0.386226197,0.169512154,5,5,0.396184781,0,0.748525342,0,0.007215619,0.99980606
954,RE,4500,1518412,4490,455523,0.299999605,1034.880099,311.7001851,14,91,0.235619128,0.234976605,1127,1129,1127,1120,1124,1115,0.386226197,0.169871477,5,5,0.396736451,0,0.745422626,0,0.005944568,0.999998404
955,RE,4500,1518412,4491,455523,0.299999605,1034.880099,311.377312,14,81,0.235619128,0.235234141,1127,1128,1127,1118,1124,1115,0.386226197,0.169895261,5,5,0.396091294,0,0.74281291,0,0.007939434,0.998898719
956,RE,4500,1518412,4490,455523,0.299999605,1034.880099,311.1204893,14,86,0.235619128,0.234885752,1127,1131,1127,1118,1124,1117,0.386226197,0.1692918,5,5,0.396274684,0,0.749944432,0,0.00694828,0.999912202
957,RE,4500,1518412,4490,455523,0.299999605,1034.880099,310.9023486,14,75,0.235619128,0.235907927,1127,1130,1127,1121,1124,1116,0.386226197,0.169816322,5,5,0.3960683,0,0.750085162,0,0.006807226,0.999944328
958,RE,4500,1518412,4494,455523,0.299999605,1034.880099,311.983881,14,85,0.235619128,0.234605566,1127,1131,1127,1114,1124,1114,0.386226197,0.170474364,5,5,0.396218959,0,0.739938605,0,0.005604806,0.999999755
959,RE,4500,1518412,4490,455523,0.299999605,1034.880099,310.6955446,14,86,0.235619128,0.236053139,1127,1131,1127,1117,1124,1114,0.386226197,0.169460695,5,5,0.39607028,0,0.74761414,0,0.006253898,0.999993211
960,RE,4500,1518412,4491,455523,0.299999605,1034.880099,311.146206,14,82,0.235619128,0.236108705,1127,1134,1127,1118,1124,1114,0.386226197,0.169052053,5,5,0.397204631,0,0.742737528,0,0.005159207,0.999999989
961,RE,4500,1518412,4495,455523,0.299999605,1034.880099,311.2843016,14,85,0.235619128,0.235167295,1127,1131,1127,1118,1124,1116,0.386226197,0.169680635,5,5,0.395151156,0,0.747878091,0,0.007096774,0.999861549
962,RE,4500,1518412,4497,607364,0.399999473,1034.880099,414.311995,14,51,0.235619128,0.235074341,1127,1134,1127,1125,1124,1122,0.386226197,0.215399278,5,5,0.308765251,0,0.57412562,0,0.004432585,1
963,RE,4500,1518412,4497,607364,0.399999473,1034.880099,414.6391117,14,54,0.235619128,0.235370979,1127,1130,1127,1121,1124,1121,0.386226197,0.215555506,5,5,0.307000074,0,0.580478372,0,0.005743533,0.999999447
964,RE,4500,1518412,4495,607364,0.399999473,1034.880099,414.7413366,14,61,0.235619128,0.236018166,1127,1135,1127,1119,1124,1119,0.386226197,0.215151662,5,5,0.307815845,0,0.584020844,0,0.005238907,0.999999979
965,RE,4500,1518412,4496,607364,0.399999473,1034.880099,413.9642196,14,65,0.235619128,0.235372931,1127,1132,1127,1123,1124,1123,0.386226197,0.215253067,5,5,0.307624951,0,0.580789366,0,0.005838869,0.999999069
966,RE,4500,1518412,4495,607364,0.399999473,1034.880099,414.2038295,14,57,0.235619128,0.235595837,1127,1131,1127,1119,1124,1119,0.386226197,0.21481271,5,4,0.307370906,0,0.587455628,0,0.005691509,0.99999959
967,RE,4500,1518412,4493,607364,0.399999473,1034.880099,414.4560099,14,56,0.235619128,0.234909162,1127,1128,1127,1119,1124,1119,0.386226197,0.215249174,5,5,0.307742068,0,0.57922447,0,0.005788708,0.999999294
968,RE,4500,1518412,4496,607364,0.399999473,1034.880099,414.1398515,14,56,0.235619128,0.236353353,1127,1131,1127,1122,1124,1116,0.386226197,0.214671258,5,4,0.30739225,0,0.582150522,0,0.007357651,0.999714497
969,RE,4500,1518412,4497,607364,0.399999473,1034.880099,414.721433,14,65,0.235619128,0.235920578,1127,1127,1127,1118,1124,1116,0.386226197,0.215423421,5,5,0.307657698,0,0.579086638,0,0.00531925,0.999999962
970,RE,4500,1518412,4494,607364,0.399999473,1034.880099,414.3072178,14,70,0.235619128,0.235137761,1127,1131,1127,1115,1124,1115,0.386226197,0.215377228,5,5,0.307754339,0,0.577802835,0,0.005483459,0.999999885
971,RE,4500,1518412,4496,607364,0.399999473,1034.880099,414.2348532,14,64,0.235619128,0.235797554,1127,1135,1127,1117,1124,1113,0.386226197,0.215587097,5,5,0.30873962,0,0.576313817,0,0.005793199,0.999999273
972,RE,4500,1518412,4493,607364,0.399999473,1034.880099,414.0875,14,51,0.235619128,0.235570639,1127,1132,1127,1122,1124,1116,0.386226197,0.215724379,5,4,0.307746569,0,0.575806331,0,0.005484433,0.999999885
973,RE,4500,1518412,4494,607364,0.399999473,1034.880099,414.2354399,14,63,0.235619128,0.235157877,1127,1130,1127,1123,1124,1122,0.386226197,0.215034265,5,5,0.309757009,0,0.586965608,0,0.006710577,0.999959742
974,RE,4500,1518412,4493,607364,0.399999473,1034.880099,414.6484811,14,57,0.235619128,0.235509276,1127,1127,1127,1126,1124,1119,0.386226197,0.215801079,5,5,0.306398694,0,0.577300232,0,0.007024309,0.999888669
975,RE,4500,1518412,4495,607364,0.399999473,1034.880099,413.9397664,14,59,0.235619128,0.235743076,1127,1128,1127,1124,1124,1115,0.386226197,0.215129364,5,5,0.308038314,0,0.578725468,0,0.006578173,0.999974943
976,RE,4500,1518412,4496,607364,0.399999473,1034.880099,414.6311221,14,62,0.235619128,0.234946683,1127,1130,1127,1125,1124,1114,0.386226197,0.215406152,5,5,0.307631475,0,0.579435183,0,0.004801305,0.999999999
977,RE,4500,1518412,4496,607364,0.399999473,1034.880099,414.0468557,14,64,0.235619128,0.235093847,1127,1134,1127,1120,1124,1118,0.386226197,0.215310622,5,5,0.306068011,0,0.579210631,0,0.005722815,0.999999509
978,RE,4500,1518412,4494,607364,0.399999473,1034.880099,414.7813268,14,67,0.235619128,0.234516799,1127,1132,1127,1125,1124,1121,0.386226197,0.215065717,5,5,0.308224002,0,0.578832813,0,0.00678297,0.999948413
979,RE,4500,1518412,4499,607364,0.399999473,1034.880099,414.6782393,14,65,0.235619128,0.235824734,1127,1129,1127,1119,1124,1118,0.386226197,0.215541194,5,5,0.307963844,0,0.583766251,0,0.005948087,0.999998351
980,RE,4500,1518412,4493,607364,0.399999473,1034.880099,414.7879925,14,52,0.235619128,0.235878885,1127,1129,1127,1128,1124,1121,0.386226197,0.215845615,5,5,0.307514652,0,0.586624317,0,0.006823701,0.999940975
981,RE,4500,1518412,4493,607364,0.399999473,1034.880099,414.421508,14,53,0.235619128,0.235153034,1127,1125,1127,1124,1124,1122,0.386226197,0.215498503,5,4,0.307524,0,0.577998786,0,0.005336251,0.999999958
982,RE,4500,1518412,4497,759206,0.5,1034.880099,518.5433313,14,47,0.235619128,0.235497907,1127,1130,1127,1122,1124,1118,0.386226197,0.256418981,5,5,0.236954266,0,0.433956491,0,0.004970721,0.999999998
983,RE,4500,1518412,4499,759206,0.5,1034.880099,518.1560197,14,49,0.235619128,0.235582009,1127,1127,1127,1127,1124,1125,0.386226197,0.255811547,5,5,0.236614655,0,0.427154212,0,0.005236374,0.999999979
984,RE,4500,1518412,4496,759206,0.5,1034.880099,517.1346633,14,41,0.235619128,0.235804588,1127,1128,1127,1125,1124,1120,0.386226197,0.255765097,5,4,0.236678331,0,0.425810823,0,0.005709174,0.999999546
985,RE,4500,1518412,4499,759206,0.5,1034.880099,518.0458488,14,46,0.235619128,0.235815406,1127,1133,1127,1123,1124,1122,0.386226197,0.255984095,5,5,0.236836285,0,0.430047405,0,0.004799881,0.999999999
986,RE,4500,1518412,4499,759206,0.5,1034.880099,517.664,14,43,0.235619128,0.235843703,1127,1128,1127,1125,1124,1117,0.386226197,0.255871162,5,5,0.238169914,0,0.429727369,0,0.005429157,0.999999919
987,RE,4500,1518412,4499,759206,0.5,1034.880099,518.3426791,14,45,0.235619128,0.235749826,1127,1129,1127,1124,1124,1124,0.386226197,0.256407168,5,5,0.237064681,0,0.424360707,0,0.004513793,1
988,RE,4500,1518412,4499,759206,0.5,1034.880099,517.3325016,14,49,0.235619128,0.235596299,1127,1131,1127,1123,1124,1117,0.386226197,0.255491289,5,5,0.23661752,0,0.426631492,0,0.004750784,1
989,RE,4500,1518412,4498,759206,0.5,1034.880099,518.3165644,14,44,0.235619128,0.235776067,1127,1126,1127,1125,1124,1120,0.386226197,0.256103069,5,5,0.237233437,0,0.428676678,0,0.004631688,1
990,RE,4500,1518412,4496,759206,0.5,1034.880099,518.537185,14,39,0.235619128,0.234945863,1127,1125,1127,1122,1124,1121,0.386226197,0.256207889,5,5,0.236678331,0,0.421401791,0,0.004750692,1
991,RE,4500,1518412,4499,759206,0.5,1034.880099,517.5997545,14,43,0.235619128,0.23603496,1127,1130,1127,1122,1124,1121,0.386226197,0.255517641,5,5,0.235058112,0,0.433359285,0,0.004999877,0.999999997
992,RE,4500,1518412,4495,759206,0.5,1034.880099,518.3613551,14,41,0.235619128,0.236062348,1127,1131,1127,1128,1124,1123,0.386226197,0.255962111,5,5,0.236189841,0,0.426300551,0,0.004523792,1
993,RE,4500,1518412,4496,759206,0.5,1034.880099,518.4083899,14,37,0.235619128,0.235969305,1127,1133,1127,1123,1124,1119,0.386226197,0.256333386,5,4,0.236678331,0,0.425453385,0,0.005195927,0.999999985
994,RE,4500,1518412,4498,759206,0.5,1034.880099,517.4922215,14,50,0.235619128,0.235459462,1127,1128,1127,1126,1124,1121,0.386226197,0.255840104,5,5,0.235447063,0,0.43080026,0,0.004710143,1
995,RE,4500,1518412,4497,759206,0.5,1034.880099,517.5135135,14,40,0.235619128,0.235738531,1127,1127,1127,1127,1124,1122,0.386226197,0.255498886,5,5,0.237620488,0,0.434206435,0,0.004919131,0.999999998
996,RE,4500,1518412,4499,759206,0.5,1034.880099,518.0388228,14,50,0.235619128,0.235875785,1127,1125,1127,1123,1124,1120,0.386226197,0.255927024,5,5,0.236393569,0,0.4322051,0,0.006012645,0.999997728
997,RE,4500,1518412,4495,759206,0.5,1034.880099,517.7484511,14,42,0.235619128,0.235659003,1127,1128,1127,1121,1124,1121,0.386226197,0.255762297,5,5,0.236633296,0,0.430169526,0,0.004635274,1
998,RE,4500,1518412,4496,759206,0.5,1034.880099,518.4466501,14,37,0.235619128,0.234787315,1127,1129,1127,1127,1124,1126,0.386226197,0.256043664,5,5,0.236903321,0,0.426447994,0,0.003999407,1
999,RE,4500,1518412,4497,759206,0.5,1034.880099,518.0975911,14,41,0.235619128,0.236035347,1127,1128,1127,1126,1124,1125,0.386226197,0.256183392,5,4,0.236510563,0,0.425392776,0,0.004611222,1
1000,RE,4500,1518412,4498,759206,0.5,1034.880099,517.7875998,14,42,0.235619128,0.23579219,1127,1129,1127,1126,1124,1121,0.386226197,0.255768353,5,5,0.237672941,0,0.429566853,0,0.004677635,1
1001,RE,4500,1518412,4498,759206,0.5,1034.880099,517.8175092,14,42,0.235619128,0.235757202,1127,1126,1127,1124,1124,1121,0.386226197,0.255835666,5,4,0.235675115,0,0.425041874,0,0.005298651,0.999999967
1002,RE,4500,1518412,4498,911047,0.599999868,1034.880099,621.1115219,14,29,0.235619128,0.235378414,1127,1131,1127,1126,1124,1122,0.386226197,0.291264585,5,5,0.174543056,0,0.298506674,0,0.00458673,1
1003,RE,4500,1518412,4499,911047,0.599999868,1034.880099,620.9745815,14,32,0.235619128,0.23603645,1127,1129,1127,1127,1124,1124,0.386226197,0.291044576,5,5,0.175046603,0,0.29704788,0,0.004933343,0.999999998
1004,RE,4500,1518412,4499,911047,0.599999868,1034.880099,621.563614,14,35,0.235619128,0.235254809,1127,1125,1127,1125,1124,1123,0.386226197,0.291493375,5,5,0.175267047,0,0.298405675,0,0.006143291,0.999995791
1005,RE,4500,1518412,4496,911047,0.599999868,1034.880099,621.0768285,14,31,0.235619128,0.235120147,1127,1128,1127,1123,1124,1122,0.386226197,0.29119795,5,4,0.175081257,0,0.295174383,0,0.005473705,0.999999892
1006,RE,4500,1518412,4499,911047,0.599999868,1034.880099,621.6086687,14,31,0.235619128,0.235610694,1127,1129,1127,1126,1124,1123,0.386226197,0.291688787,5,4,0.175044775,0,0.293640947,0,0.004906424,0.999999999
1007,RE,4500,1518412,4499,911047,0.599999868,1034.880099,621.4301676,14,39,0.235619128,0.235770166,1127,1129,1127,1125,1124,1123,0.386226197,0.291840639,5,4,0.176160925,0,0.298634618,0,0.004478971,1
